cultivo;date;variables;valor
maiz;2020-11-22;et0;779.0270667253535
maiz;2020-11-23;et0;769.0799971951587
maiz;2020-11-24;et0;660.2537913988045
maiz;2020-11-25;et0;749.1590320135389
maiz;2020-11-26;et0;774.4558604255252
maiz;2020-11-27;et0;782.2773042366583
maiz;2020-11-28;et0;779.8088552646107
maiz;2020-11-29;et0;791.2998271345491
maiz;2020-11-30;et0;821.3925908277957
maiz;2020-12-01;et0;666.7935037263347
maiz;2020-12-02;et0;780.0934286999568
maiz;2020-12-03;et0;753.7081352291813
maiz;2020-12-04;et0;828.5394920540458
maiz;2020-12-05;et0;863.4130554601654
maiz;2020-12-06;et0;841.5966218965058
maiz;2020-12-07;et0;818.4436076567051
maiz;2020-12-08;et0;812.8473104443121
maiz;2020-12-09;et0;848.7001967850539
maiz;2020-12-10;et0;472.5178110266942
maiz;2020-12-11;et0;775.7163621240121
maiz;2020-12-12;et0;151.00444971421058
maiz;2020-12-13;et0;840.7759080447507
maiz;2020-12-14;et0;643.2202915518739
maiz;2020-12-15;et0;813.9042785864399
maiz;2020-12-16;et0;864.401728806235
maiz;2020-12-17;et0;820.9241381796344
maiz;2020-12-18;et0;276.9634021908306
maiz;2020-12-19;et0;623.4183401355414
maiz;2020-12-20;et0;833.7422435331447
maiz;2020-12-21;et0;883.3638399655027
maiz;2020-12-22;et0;895.5212078128192
maiz;2020-12-23;et0;858.5299747391131
maiz;2020-12-24;et0;882.818292252293
maiz;2020-12-25;et0;890.8367845021702
maiz;2020-12-26;et0;890.7207803522313
maiz;2020-12-27;et0;862.3935350420873
maiz;2020-12-28;et0;895.2160179072113
maiz;2020-12-29;et0;771.445429708215
maiz;2020-12-30;et0;829.8403883013384
maiz;2020-12-31;et0;791.2850071354615
maiz;2021-01-01;et0;895.4373838358014
maiz;2021-01-02;et0;518.8189474502987
maiz;2021-01-03;et0;887.5980730856638
maiz;2021-01-04;et0;884.1420792329169
maiz;2021-01-05;et0;824.6620868214545
maiz;2021-01-06;et0;878.0259540744994
maiz;2021-01-07;et0;861.1038012705249
maiz;2021-01-08;et0;807.7208385049379
maiz;2021-01-09;et0;794.181919753639
maiz;2021-01-10;et0;732.7842133661627
maiz;2021-01-11;et0;741.5811470353148
maiz;2021-01-12;et0;810.8582602340874
maiz;2021-01-13;et0;830.1797356771687
maiz;2021-01-14;et0;769.7950535278179
maiz;2021-01-15;et0;780.9112869723617
maiz;2021-01-16;et0;790.1996762515301
maiz;2021-01-17;et0;814.3701408578904
maiz;2021-01-18;et0;818.0444457467539
maiz;2021-01-19;et0;838.3110851207028
maiz;2021-01-20;et0;832.85000848507
maiz;2021-01-21;et0;834.6254891668395
maiz;2021-01-22;et0;836.866703898517
maiz;2021-01-23;et0;812.4162365013308
maiz;2021-01-24;et0;821.1038149259924
maiz;2021-01-25;et0;809.5379437982161
maiz;2021-01-26;et0;762.8750726138511
maiz;2021-01-27;et0;705.0017607374447
maiz;2021-01-28;et0;357.1056553579422
maiz;2021-01-29;et0;110.80960916297381
maiz;2021-01-30;et0;299.0196668106782
maiz;2021-01-31;et0;419.5774575791233
maiz;2021-02-01;et0;556.0877232846659
maiz;2021-02-02;et0;766.946216128414
maiz;2021-02-03;et0;786.8590052298152
maiz;2021-02-04;et0;794.6790619045695
maiz;2021-02-05;et0;689.2851765509947
maiz;2021-02-06;et0;211.2222443092837
maiz;2021-02-07;et0;350.5683496417794
maiz;2021-02-08;et0;388.0954102035092
maiz;2021-02-09;et0;706.9649495090653
maiz;2021-02-10;et0;772.3051932485043
maiz;2021-02-11;et0;427.06647996100196
maiz;2021-02-12;et0;343.4412121020605
maiz;2021-02-13;et0;673.4625303552572
maiz;2021-02-14;et0;694.5620007875657
maiz;2021-02-15;et0;649.2892066210502
maiz;2021-02-16;et0;213.79268852567273
maiz;2021-02-17;et0;460.1420717032267
maiz;2021-02-18;et0;535.8624777739811
maiz;2021-02-19;et0;647.037800224471
maiz;2021-02-20;et0;654.1558096947688
maiz;2021-02-21;et0;652.6211103918964
maiz;2021-02-22;et0;633.3930478656656
maiz;2021-02-23;et0;662.879239364905
maiz;2021-02-24;et0;665.0743564847753
maiz;2021-02-25;et0;653.7646145028616
maiz;2021-02-26;et0;652.1604588837577
maiz;2021-02-27;et0;651.539260575095
maiz;2021-02-28;et0;647.4169305398158
maiz;2021-03-01;et0;626.3181425679821
maiz;2021-03-02;et0;617.1791272558223
maiz;2021-03-03;et0;613.4434646638747
maiz;2021-03-04;et0;633.2826838701271
maiz;2021-03-05;et0;598.9628800173933
maiz;2021-03-06;et0;534.487936848168
maiz;2021-03-07;et0;574.5786272708982
maiz;2021-03-08;et0;607.2181596330748
maiz;2021-03-09;et0;595.1344117284876
maiz;2021-03-10;et0;464.8235780921389
maiz;2021-03-11;et0;554.236370045308
maiz;2021-03-12;et0;549.976702522684
maiz;2021-03-13;et0;546.793209433951
maiz;2021-03-14;et0;510.3407384455936
maiz;2021-03-15;et0;123.11100729228957
maiz;2021-03-16;et0;332.1503778792312
maiz;2021-03-17;et0;501.130836174728
maiz;2021-03-18;et0;210.4318744425181
maiz;2021-03-19;et0;258.2372380488077
maiz;2021-03-20;et0;484.8709115224558
maiz;2021-03-21;et0;486.3216861469236
maiz;2021-03-22;et0;484.7583432841816
maiz;2021-03-23;et0;472.7204861282243
maiz;2021-03-24;et0;361.6618255186858
maiz;2021-03-25;et0;375.7238636341752
maiz;2021-03-26;et0;436.1526350412428
maiz;2021-03-27;et0;437.1334604845179
maiz;2021-03-28;et0;449.39495304513144
maiz;2021-03-29;et0;431.11044788777593
maiz;2021-03-30;et0;242.77768043087715
maiz;2021-03-31;et0;297.0135319149524
maiz;2021-04-01;et0;390.5355500086446
maiz;2021-04-02;et0;395.2998899171474
maiz;2021-04-03;et0;415.92419880491053
maiz;2021-04-04;et0;367.7860545660714
maiz;2021-04-05;et0;270.3470919078568
maiz;2021-04-06;et0;207.34763324666187
maiz;2021-04-07;et0;154.474489455326
maiz;2021-04-08;et0;308.63374829918865
maiz;2021-04-09;et0;159.54858915916805
maiz;2021-04-10;et0;331.21379373438975
maiz;2021-04-11;et0;361.06991219166605
maiz;2021-04-12;et0;369.2946490599133
maiz;2021-04-13;et0;368.14830284053266
maiz;2021-04-14;et0;349.94657832021835
maiz;2021-04-15;et0;355.16856786179545
maiz;2021-04-16;et0;344.3706196955063
maiz;2021-04-17;et0;307.4461953053821
maiz;2021-04-18;et0;280.0138716164727
maiz;2021-04-19;et0;311.3969008170017
maiz;2021-04-20;et0;297.8036323620163
maiz;2021-04-21;et0;62.75382409689107
maiz;2021-04-22;et0;281.94974030197056
maiz;2021-04-23;et0;198.08609432280062
maiz;2021-04-24;et0;311.18698826945007
maiz;2021-04-25;et0;305.9665467893307
maiz;2021-04-26;et0;301.59086612958316
maiz;2021-04-27;et0;290.3323915479652
maiz;2021-04-28;et0;289.64775628191364
maiz;2021-04-29;et0;261.55396512770557
maiz;2021-04-30;et0;78.15739031728805
maiz;2021-05-01;et0;15.279470989341734
maiz;2021-05-02;et0;24.548357952899565
maiz;2021-05-03;et0;26.480718030960478
maiz;2021-05-04;et0;255.1397203154028
maiz;2021-05-05;et0;258.4831298231598
maiz;2021-05-06;et0;266.5322023169104
maiz;2021-05-07;et0;97.66775175195465
maiz;2021-05-08;et0;198.87145861845744
maiz;2021-05-09;et0;232.00822301644217
maiz;2021-05-10;et0;161.9168222674537
maiz;2021-05-11;et0;235.9765189366436
maiz;2021-05-12;et0;229.54924689689742
maiz;2021-05-13;et0;188.1187374582512
maiz;2021-05-14;et0;136.08136672247525
maiz;2021-05-15;et0;183.25785737659564
maiz;2021-05-16;et0;191.8281217198782
maiz;2021-05-17;et0;176.82298926579244
maiz;2021-05-18;et0;40.184237889834726
maiz;2021-05-19;et0;79.32919736738161
maiz;2021-05-20;et0;65.48557698426136
maiz;2021-05-21;et0;147.49791159288307
maiz;2021-05-22;et0;197.51856459628803
maiz;2021-05-23;et0;195.87150754894319
maiz;2021-05-24;et0;187.0904179085427
maiz;2021-05-25;et0;175.20973298636625
maiz;2021-05-26;et0;202.19067935986234
maiz;2021-05-27;et0;62.33732630362342
maiz;2021-05-28;et0;149.46136598091167
maiz;2021-05-29;et0;83.52520751662429
maiz;2021-05-30;et0;160.58280242294617
maiz;2021-05-31;et0;16.3475733363686
maiz;2021-06-01;et0;26.534653670659548
maiz;2021-06-02;et0;137.97824814542867
maiz;2021-06-03;et0;151.13460441619213
maiz;2021-06-04;et0;44.78727493603639
maiz;2021-06-05;et0;151.04018527790421
maiz;2021-06-06;et0;52.52096786180258
maiz;2021-06-07;et0;175.96936953134116
maiz;2021-06-08;et0;180.46216835427643
maiz;2021-06-09;et0;96.08627276201582
maiz;2021-06-10;et0;177.34424840589497
maiz;2021-06-11;et0;173.29000470025474
maiz;2021-06-12;et0;184.15205168153648
maiz;2021-06-13;et0;87.16173878929521
maiz;2021-06-14;et0;59.534291617625975
maiz;2021-06-15;et0;45.58758786387203
maiz;2021-06-16;et0;156.19518876506808
maiz;2021-06-17;et0;163.68467930801717
maiz;2021-06-18;et0;157.95100951586724
maiz;2021-06-19;et0;127.27339424607773
maiz;2021-06-20;et0;110.07873706839035
maiz;2021-06-21;et0;17.165026788133353
maiz;2021-06-22;et0;96.314373362997
maiz;2021-06-23;et0;36.485421371188835
maiz;2021-06-24;et0;30.16851113782434
maiz;2021-06-25;et0;80.19970492613768
maiz;2021-06-26;et0;145.83154407068253
maiz;2021-06-27;et0;140.63907920144536
maiz;2021-06-28;et0;169.07033980071338
maiz;2021-06-29;et0;117.07094884760643
maiz;2021-06-30;et0;76.58679295036494
maiz;2021-07-01;et0;104.55582954405146
trigo;2020-11-03;et0;279.3520728320537
trigo;2020-11-04;et0;451.14041177969506
trigo;2020-11-05;et0;694.0982283495619
trigo;2020-11-06;et0;714.6940721240683
trigo;2020-11-07;et0;750.846120696989
trigo;2020-11-08;et0;716.5507016115195
trigo;2020-11-09;et0;748.0007009980845
trigo;2020-11-10;et0;760.2873780707822
trigo;2020-11-11;et0;535.2589673942122
trigo;2020-11-12;et0;661.4590871349842
trigo;2020-11-13;et0;372.1421720785808
trigo;2020-11-14;et0;681.3743939818886
trigo;2020-11-15;et0;737.1875849718791
trigo;2020-11-16;et0;758.383482096843
trigo;2020-11-17;et0;667.713068782585
trigo;2020-11-18;et0;724.1860508997329
trigo;2020-11-19;et0;671.48035488503
trigo;2020-11-20;et0;329.13017315346355
trigo;2020-11-21;et0;653.5834439890175
trigo;2020-11-22;et0;758.2185343674646
trigo;2020-11-23;et0;752.5926267383468
trigo;2020-11-24;et0;649.3507653955752
trigo;2020-11-25;et0;746.2706714222314
trigo;2020-11-26;et0;757.8331337529036
trigo;2020-11-27;et0;756.704147971636
trigo;2020-11-28;et0;758.3102468497317
trigo;2020-11-29;et0;767.769094520134
trigo;2020-11-30;et0;794.8676213770135
trigo;2020-12-01;et0;663.2034158360415
trigo;2020-12-02;et0;753.0583288221545
trigo;2020-12-03;et0;739.5860661311647
trigo;2020-12-04;et0;797.2795072183235
trigo;2020-12-05;et0;830.8964843150998
trigo;2020-12-06;et0;800.7159238191391
trigo;2020-12-07;et0;802.1704559803164
trigo;2020-12-08;et0;784.2305902686106
trigo;2020-12-09;et0;821.4778716299274
trigo;2020-12-10;et0;447.04359713575633
trigo;2020-12-11;et0;745.7417101152953
trigo;2020-12-12;et0;152.2530452449915
trigo;2020-12-13;et0;823.8056188192768
trigo;2020-12-14;et0;614.5702358805777
trigo;2020-12-15;et0;782.6991990495541
trigo;2020-12-16;et0;822.767553295475
trigo;2020-12-17;et0;783.7559299649258
trigo;2020-12-18;et0;273.7965829018913
trigo;2020-12-19;et0;618.2397065452618
trigo;2020-12-20;et0;806.965354242581
trigo;2020-12-21;et0;842.5362839363275
trigo;2020-12-22;et0;858.196183681905
trigo;2020-12-23;et0;822.6047413279042
trigo;2020-12-24;et0;844.676344769228
trigo;2020-12-25;et0;848.547943488758
trigo;2020-12-26;et0;852.6335682980268
trigo;2020-12-27;et0;818.6179266944893
trigo;2020-12-28;et0;850.6455226572034
trigo;2020-12-29;et0;737.268846885872
trigo;2020-12-30;et0;789.7485046027514
trigo;2020-12-31;et0;746.7968807764453
trigo;2021-01-01;et0;844.3571601531047
trigo;2021-01-02;et0;507.5728195592999
trigo;2021-01-03;et0;840.3309868858947
trigo;2021-01-04;et0;826.9542789333889
trigo;2021-01-05;et0;775.9992493094297
trigo;2021-01-06;et0;829.3732380321447
trigo;2021-01-07;et0;817.0536743065512
trigo;2021-01-08;et0;773.8769153711498
trigo;2021-01-09;et0;752.3583825966741
trigo;2021-01-10;et0;689.0709153265059
trigo;2021-01-11;et0;706.2769000461069
trigo;2021-01-12;et0;763.6543344476306
trigo;2021-01-13;et0;787.480734471166
trigo;2021-01-14;et0;746.4981623430637
trigo;2021-01-15;et0;735.5319212111121
trigo;2021-01-16;et0;756.7524630828502
trigo;2021-01-17;et0;782.4311651973417
trigo;2021-01-18;et0;784.0004855443051
trigo;2021-01-19;et0;795.8720382363251
trigo;2021-01-20;et0;787.2966785729221
trigo;2021-01-21;et0;797.2760302190214
trigo;2021-01-22;et0;800.7398452080024
trigo;2021-01-23;et0;782.466024925513
trigo;2021-01-24;et0;794.6392467933055
trigo;2021-01-25;et0;772.3303079398595
trigo;2021-01-26;et0;721.2193715357428
trigo;2021-01-27;et0;681.0644504475722
trigo;2021-01-28;et0;343.410677607135
trigo;2021-01-29;et0;109.3678101686829
trigo;2021-01-30;et0;292.8544858499688
trigo;2021-01-31;et0;406.0544931694241
trigo;2021-02-01;et0;540.8654020414219
trigo;2021-02-02;et0;749.5822829286764
trigo;2021-02-03;et0;774.5332046364105
trigo;2021-02-04;et0;782.5655488436158
trigo;2021-02-05;et0;653.0230244176346
trigo;2021-02-06;et0;208.5551356336045
trigo;2021-02-07;et0;345.75343211221286
trigo;2021-02-08;et0;379.95486791493914
trigo;2021-02-09;et0;694.2743270938638
trigo;2021-02-10;et0;761.7597769727033
trigo;2021-02-11;et0;397.61864221210385
trigo;2021-02-12;et0;349.99532545671576
trigo;2021-02-13;et0;655.1066767414461
trigo;2021-02-14;et0;682.0880833801507
trigo;2021-02-15;et0;622.9866001211985
trigo;2021-02-16;et0;205.1624978315769
trigo;2021-02-17;et0;505.90504137006377
trigo;2021-02-18;et0;518.6980316078353
trigo;2021-02-19;et0;614.4025737054772
trigo;2021-02-20;et0;633.4450351869134
trigo;2021-02-21;et0;629.5960219015085
trigo;2021-02-22;et0;604.4945490212958
trigo;2021-02-23;et0;641.6458781424641
trigo;2021-02-24;et0;648.3793256477038
trigo;2021-02-25;et0;630.4489681526999
trigo;2021-02-26;et0;626.5354513537472
trigo;2021-02-27;et0;631.2139294963083
trigo;2021-02-28;et0;626.6155221115732
trigo;2021-03-01;et0;602.6180382656435
trigo;2021-03-02;et0;599.568998288902
trigo;2021-03-03;et0;599.9497107850614
trigo;2021-03-04;et0;617.4083000077868
trigo;2021-03-05;et0;568.8883131740777
trigo;2021-03-06;et0;523.1374274435342
trigo;2021-03-07;et0;548.7295733455516
trigo;2021-03-08;et0;590.2401681088729
trigo;2021-03-09;et0;572.5818678821329
trigo;2021-03-10;et0;433.8043104862676
trigo;2021-03-11;et0;536.4226470993945
trigo;2021-03-12;et0;541.881231940088
trigo;2021-03-13;et0;533.3338367834469
trigo;2021-03-14;et0;498.01138118814254
trigo;2021-03-15;et0;110.52689294601603
trigo;2021-03-16;et0;350.63512809177047
trigo;2021-03-17;et0;486.8376815846278
trigo;2021-03-18;et0;186.45147208874891
trigo;2021-03-19;et0;254.07968430552637
trigo;2021-03-20;et0;475.37097457419435
trigo;2021-03-21;et0;485.35239183762445
trigo;2021-03-22;et0;489.44909748347277
trigo;2021-03-23;et0;477.22490084516824
trigo;2021-03-24;et0;364.33981033392735
trigo;2021-03-25;et0;379.54538423460895
trigo;2021-03-26;et0;434.38822162727286
trigo;2021-03-27;et0;432.9984749166681
trigo;2021-03-28;et0;455.75477436788606
trigo;2021-03-29;et0;433.9469202686692
trigo;2021-03-30;et0;235.21380447406082
trigo;2021-03-31;et0;278.1114683753275
trigo;2021-04-01;et0;396.60799400826204
trigo;2021-04-02;et0;400.45775537927585
trigo;2021-04-03;et0;422.2012189642106
trigo;2021-04-04;et0;362.33342706847355
trigo;2021-04-05;et0;244.95065326501273
trigo;2021-04-06;et0;198.89138197217153
trigo;2021-04-07;et0;152.63295297799368
trigo;2021-04-08;et0;293.07820560074373
trigo;2021-04-09;et0;155.16442007201735
trigo;2021-04-10;et0;331.2342981591744
trigo;2021-04-11;et0;363.52678863380686
trigo;2021-04-12;et0;372.9511598443826
trigo;2021-04-13;et0;364.15134046235084
trigo;2021-04-14;et0;348.49719444186354
trigo;2021-04-15;et0;359.1489673080301
trigo;2021-04-16;et0;345.5491196218645
trigo;2021-04-17;et0;303.1096536914451
trigo;2021-04-18;et0;275.1477931853855
trigo;2021-04-19;et0;316.8419411060011
trigo;2021-04-20;et0;291.27515059270814
trigo;2021-04-21;et0;60.5673628226237
trigo;2021-04-22;et0;280.08768883437114
trigo;2021-04-23;et0;204.23557861688215
trigo;2021-04-24;et0;324.0554702832425
trigo;2021-04-25;et0;321.72255114630843
trigo;2021-04-26;et0;318.1659120254624
trigo;2021-04-27;et0;301.6854750713896
trigo;2021-04-28;et0;301.7106414155378
trigo;2021-04-29;et0;269.1404858418009
trigo;2021-04-30;et0;76.19969790477356
trigo;2021-05-01;et0;15.560205901230937
trigo;2021-05-02;et0;23.737384914889557
trigo;2021-05-03;et0;26.049918824732007
trigo;2021-05-04;et0;261.3893963122526
trigo;2021-05-05;et0;278.91070097243056
trigo;2021-05-06;et0;280.15835035287233
trigo;2021-05-07;et0;102.53189870802571
trigo;2021-05-08;et0;209.18416713477654
trigo;2021-05-09;et0;247.0805808454657
trigo;2021-05-10;et0;176.26574602506233
trigo;2021-05-11;et0;248.7881106583292
trigo;2021-05-12;et0;238.2714553473926
trigo;2021-05-13;et0;197.62481266596257
trigo;2021-05-14;et0;134.83293914062614
trigo;2021-05-15;et0;198.94165953149462
trigo;2021-05-16;et0;193.64579854974215
trigo;2021-05-17;et0;179.29364027230997
trigo;2021-05-18;et0;38.39946079302637
trigo;2021-05-19;et0;70.57541751286729
trigo;2021-05-20;et0;71.72611296271185
trigo;2021-05-21;et0;150.05896834855798
trigo;2021-05-22;et0;208.25276679035062
trigo;2021-05-23;et0;206.13246544109555
trigo;2021-05-24;et0;196.4661055823912
trigo;2021-05-25;et0;172.11767374200463
trigo;2021-05-26;et0;208.6503909743272
trigo;2021-05-27;et0;58.62488226221258
trigo;2021-05-28;et0;151.41936990689854
trigo;2021-05-29;et0;83.8868409678616
trigo;2021-05-30;et0;165.35173119318304
trigo;2021-05-31;et0;16.687269452975553
trigo;2021-06-01;et0;25.600891696247935
trigo;2021-06-02;et0;141.32382546269497
trigo;2021-06-03;et0;147.54630835210367
trigo;2021-06-04;et0;44.75670022383628
trigo;2021-06-05;et0;149.19744399950753
trigo;2021-06-06;et0;50.62674838380813
trigo;2021-06-07;et0;190.39578118969584
trigo;2021-06-08;et0;184.4475750122826
trigo;2021-06-09;et0;96.64444502505202
trigo;2021-06-10;et0;190.28286230141984
trigo;2021-06-11;et0;185.47070735297683
trigo;2021-06-12;et0;197.75400332304025
trigo;2021-06-13;et0;84.52232798520873
trigo;2021-06-14;et0;61.38723133561396
trigo;2021-06-15;et0;46.75810342201839
trigo;2021-06-16;et0;184.89590388718716
trigo;2021-06-17;et0;174.7605677716647
trigo;2021-06-18;et0;170.1817269446241
trigo;2021-06-19;et0;138.53567747878506
trigo;2021-06-20;et0;124.44113986721212
trigo;2021-06-21;et0;17.333220648054784
trigo;2021-06-22;et0;95.54706353317583
trigo;2021-06-23;et0;33.91497203539353
trigo;2021-06-24;et0;30.10943441986989
trigo;2021-06-25;et0;83.21825945579072
trigo;2021-06-26;et0;159.80729940383867
trigo;2021-06-27;et0;152.232097542904
trigo;2021-06-28;et0;177.69969914550828
trigo;2021-06-29;et0;119.06149145095355
trigo;2021-06-30;et0;85.29738876278635
trigo;2021-07-01;et0;91.7847802131426
